ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
9910.0,0.0,0.0,0.0,0.0,23.0,836.5,0.0,0.013043478,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
9640.0,8.0,388.7916667,1.0,944.75,17.0,1464.416667,0.019047619,0.034920635,0.0,0.0,Nov,1.0,1.0,4.0,3.0,Returning_Visitor,False,False
8726.0,4.0,33.91666667,4.0,785.875,251.0,9297.575489,,,0.0,0.0,Nov,2.0,,1.0,2.0,Returning_Visitor,False,False
4415.0,0.0,0.0,0.0,0.0,46.0,2425.083333,0.010869565,0.027681159,0.0,0.6,May,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
2610.0,0.0,0.0,0.0,0.0,28.0,2524.0,,0.051785714,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,True,False
3014.0,0.0,0.0,0.0,0.0,5.0,273.5,0.0,0.05,0.0,,May,2.0,2.0,6.0,1.0,Returning_Visitor,False,False
,0.0,0.0,0.0,0.0,40.0,952.9666667,0.001666667,0.016666667,0.0,0.0,Mar,1.0,1.0,2.0,2.0,Returning_Visitor,False,False
1147.0,3.0,184.6888889,0.0,0.0,129.0,7669.250794,0.0,0.009135204,0.0,0.0,Mar,2.0,2.0,8.0,13.0,Returning_Visitor,False,False
12048.0,0.0,0.0,0.0,0.0,51.0,874.4047619,0.008,,0.0,0.0,,2.0,2.0,7.0,2.0,Returning_Visitor,False,False
1938.0,1.0,13.0,0.0,0.0,19.0,614.9444444,0.0,0.022105263,0.0,0.0,Mar,3.0,2.0,3.0,3.0,Returning_Visitor,False,False
7413.0,4.0,52.5,0.0,0.0,12.0,234.4,0.0,0.013333333,0.0,0.0,Oct,2.0,2.0,1.0,2.0,New_Visitor,False,False
3828.0,0.0,0.0,0.0,0.0,16.0,190.75,0.0,0.01875,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
11481.0,2.0,26.0,0.0,0.0,38.0,1689.708333,0.0125,0.0295,0.0,,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,,False
9595.0,8.0,463.75,4.0,337.5,157.0,6123.741494,0.007198364,0.019816374,0.0,,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,True,True
10515.0,2.0,67.5,0.0,0.0,10.0,268.0,0.0,0.018181818,59.51850423,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,False,True
2716.0,0.0,0.0,0.0,0.0,30.0,2759.833333,0.025,0.064880952,0.0,0.0,May,2.0,2.0,6.0,13.0,Returning_Visitor,False,False
5728.0,3.0,82.6,0.0,0.0,1.0,16.2,0.0,0.05,0.0,0.0,Nov,2.0,2.0,9.0,2.0,New_Visitor,False,False
97.0,0.0,0.0,0.0,0.0,6.0,1566.5,0.05,0.066666667,0.0,0.2,Feb,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
,1.0,19.0,0.0,0.0,4.0,51.5,0.05,0.1,0.0,0.0,Nov,3.0,2.0,6.0,,,False,False
11489.0,0.0,0.0,0.0,0.0,6.0,83.5,0.0,0.066666667,0.0,0.0,Nov,1.0,,3.0,10.0,Returning_Visitor,False,False
11113.0,0.0,0.0,4.0,14.0,8.0,284.7,0.016666667,0.047222222,0.0,0.0,Nov,3.0,2.0,7.0,2.0,Returning_Visitor,False,True
1043.0,1.0,123.0,0.0,0.0,7.0,181.5,0.0,0.025,,0.0,Mar,2.0,2.0,1.0,2.0,New_Visitor,True,True
9897.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
1593.0,1.0,41.0,0.0,0.0,9.0,314.9,0.0,0.04,0.0,0.0,Mar,1.0,1.0,6.0,9.0,New_Visitor,True,False
2799.0,1.0,20.0,0.0,0.0,20.0,219.5,0.12,0.129761905,0.0,0.8,May,3.0,2.0,1.0,13.0,Returning_Visitor,False,False
9291.0,0.0,0.0,0.0,0.0,5.0,117.75,0.0,,0.0,0.0,Dec,1.0,,1.0,2.0,Returning_Visitor,False,False
9138.0,1.0,32.75,0.0,0.0,24.0,553.8333333,0.0,0.024,8.958652232,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,
11958.0,0.0,0.0,0.0,0.0,14.0,429.9166667,0.014285714,0.033333333,0.0,0.0,Nov,1.0,8.0,4.0,11.0,Returning_Visitor,False,
6759.0,,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Jul,1.0,,1.0,2.0,Returning_Visitor,False,False
2528.0,0.0,0.0,0.0,0.0,6.0,65.66666667,,0.1,0.0,0.0,May,2.0,2.0,2.0,3.0,Returning_Visitor,False,False
12147.0,0.0,0.0,0.0,0.0,13.0,979.0833333,0.0,0.006060606,0.0,0.0,Dec,3.0,2.0,6.0,2.0,New_Visitor,True,False
4.0,0.0,0.0,0.0,0.0,2.0,2.666666667,0.05,0.14,0.0,0.0,Feb,3.0,2.0,2.0,4.0,Returning_Visitor,False,False
4843.0,0.0,0.0,0.0,0.0,29.0,1155.5,0.05862069,0.095402299,0.0,0.8,May,,2.0,1.0,13.0,Returning_Visitor,False,False
9586.0,12.0,238.4833333,0.0,,13.0,269.2333333,0.0,0.01,0.0,0.0,Dec,2.0,10.0,1.0,3.0,New_Visitor,,False
10074.0,8.0,105.0,1.0,24.5,70.0,5778.966667,0.005921856,,0.0,0.0,Nov,2.0,2.0,1.0,8.0,Returning_Visitor,True,
2544.0,0.0,0.0,0.0,0.0,12.0,281.5,0.016666667,0.020833333,0.0,0.0,May,2.0,4.0,7.0,4.0,Returning_Visitor,True,False
9578.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.2,0.0,0.0,Dec,3.0,2.0,,1.0,Returning_Visitor,False,False
440.0,3.0,50.0,0.0,0.0,13.0,796.0,0.0,0.013333333,,0.0,Mar,2.0,2.0,5.0,,,False,False
2949.0,,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,,,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
3089.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.066666667,0.0,0.0,May,2.0,7.0,3.0,11.0,Returning_Visitor,True,False
2110.0,3.0,226.9545455,0.0,0.0,57.0,4895.022989,0.003333333,0.023321256,0.0,0.0,May,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
11449.0,3.0,81.33333333,1.0,32.5,17.0,733.5,0.0,0.002631579,0.0,0.0,Dec,2.0,7.0,9.0,10.0,Returning_Visitor,True,False
89.0,,0.0,0.0,0.0,7.0,337.5,0.028571429,0.023809524,0.0,0.4,Feb,4.0,1.0,3.0,3.0,Returning_Visitor,False,
9977.0,11.0,250.25,0.0,0.0,169.0,8276.292565,0.002406417,,8.174728678,0.0,Nov,4.0,1.0,1.0,8.0,Returning_Visitor,True,False
7730.0,4.0,75.5,0.0,0.0,10.0,158.9733333,0.023076923,0.038461538,20.65287956,0.0,Oct,1.0,1.0,3.0,2.0,Returning_Visitor,True,True
4292.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.8,May,3.0,2.0,3.0,13.0,Returning_Visitor,False,False
275.0,0.0,0.0,0.0,,,75.5,0.02,,0.0,,Mar,1.0,1.0,2.0,9.0,Returning_Visitor,True,False
1282.0,,228.0277778,1.0,32.0,17.0,457.7957265,0.007258065,0.044351348,0.0,0.0,,1.0,2.0,9.0,8.0,Returning_Visitor,False,False
3996.0,2.0,139.0,1.0,20.0,31.0,960.8333333,0.007843137,0.025,0.0,0.0,May,1.0,1.0,3.0,4.0,Returning_Visitor,True,False
2686.0,0.0,0.0,0.0,0.0,6.0,387.0,0.133333333,0.166666667,0.0,0.0,May,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
5538.0,2.0,196.6,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.0,Nov,3.0,2.0,9.0,5.0,New_Visitor,True,False
8716.0,0.0,0.0,0.0,0.0,,301.0,0.0,0.033333333,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,False,
6496.0,3.0,202.1333333,0.0,0.0,23.0,721.1833333,0.0,0.008,0.0,,Sep,1.0,1.0,1.0,2.0,New_Visitor,False,False
8599.0,0.0,0.0,0.0,0.0,23.0,347.8522727,0.008695652,0.030434783,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
11719.0,0.0,,,0.0,14.0,275.1666667,0.0,0.021428571,0.0,0.0,Nov,4.0,2.0,6.0,3.0,Returning_Visitor,False,False
3489.0,3.0,51.5,0.0,0.0,21.0,1623.5,0.0,0.005,49.3886,0.6,May,2.0,4.0,2.0,3.0,New_Visitor,False,True
,0.0,0.0,0.0,0.0,19.0,346.1333333,0.0,0.039473684,0.0,0.0,Aug,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
416.0,0.0,,0.0,0.0,29.0,617.5,0.006896552,0.01954023,0.0,0.0,Mar,2.0,2.0,3.0,10.0,Returning_Visitor,False,False
4903.0,4.0,133.5833333,2.0,64.0,67.0,1222.470924,0.014414414,0.025810811,6.094324324,0.0,May,3.0,2.0,2.0,4.0,Returning_Visitor,False,True
12160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1.0,1.0,3.0,,False,False
5390.0,1.0,4.0,0.0,0.0,19.0,760.25,0.0,0.011764706,33.788,0.0,May,1.0,2.0,1.0,3.0,New_Visitor,False,True
711.0,1.0,43.0,0.0,0.0,43.0,1223.347222,0.0,0.004545455,0.0,0.0,Mar,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
4366.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,May,3.0,,1.0,1.0,Returning_Visitor,False,False
3791.0,4.0,91.0,0.0,0.0,4.0,61.0,0.0,0.033333333,0.0,0.0,May,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
408.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.1,,0.0,Mar,2.0,6.0,,2.0,Returning_Visitor,False,False
2597.0,0.0,0.0,0.0,0.0,3.0,65.0,0.1,0.111111111,0.0,0.0,May,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
10139.0,0.0,0.0,0.0,0.0,4.0,156.5,0.0,0.05,0.0,0.0,Dec,1.0,8.0,1.0,,New_Visitor,False,False
11663.0,0.0,0.0,0.0,0.0,9.0,339.5,,0.013888889,0.0,0.0,Dec,1.0,2.0,3.0,2.0,New_Visitor,True,False
8143.0,0.0,0.0,1.0,62.5,67.0,2876.441667,0.015196078,0.027326203,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
,0.0,0.0,0.0,0.0,10.0,761.75,0.022222222,0.022222222,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,True,False
9685.0,0.0,0.0,,0.0,,517.0,,0.026315789,0.0,0.0,Dec,4.0,1.0,7.0,1.0,Returning_Visitor,True,False
9025.0,0.0,0.0,0.0,0.0,33.0,2861.966667,0.0,0.034375,0.0,0.0,Nov,2.0,2.0,9.0,2.0,Returning_Visitor,False,False
9546.0,,224.0,2.0,,132.0,5098.75498,0.010632603,0.014962157,2.209003373,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,False,True
6159.0,4.0,20.0,0.0,0.0,34.0,461.2333333,0.0,0.022685185,,0.0,Jul,2.0,4.0,1.0,4.0,Returning_Visitor,True,False
6340.0,1.0,28.2,0.0,0.0,35.0,942.6879221,0.017142857,0.035442177,8.435206908,0.0,Sep,1.0,1.0,1.0,2.0,Returning_Visitor,True,
6844.0,4.0,49.3,0.0,0.0,12.0,524.9692308,0.0,0.0125,0.0,0.0,Sep,2.0,2.0,5.0,2.0,New_Visitor,False,False
1524.0,1.0,,0.0,0.0,11.0,243.6666667,0.0,0.018181818,0.0,0.0,Mar,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
3579.0,6.0,374.0,0.0,0.0,83.0,791.9559524,0.013636364,0.025536616,0.0,0.6,May,3.0,2.0,1.0,,Returning_Visitor,False,False
1111.0,0.0,0.0,0.0,0.0,13.0,238.1666667,0.0,0.007692308,0.0,0.0,Mar,2.0,2.0,6.0,2.0,Returning_Visitor,False,False
10116.0,0.0,0.0,0.0,,,0.0,0.2,0.2,0.0,0.0,Nov,2.0,4.0,3.0,3.0,,False,False
1407.0,2.0,148.0,0.0,0.0,9.0,,0.0,0.004545455,0.0,0.0,Mar,3.0,2.0,6.0,2.0,New_Visitor,True,False
6766.0,12.0,150.1333333,0.0,0.0,17.0,231.0,0.016,0.039333333,0.0,0.0,Sep,3.0,2.0,3.0,3.0,Returning_Visitor,,False
2992.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.2,May,2.0,2.0,6.0,1.0,Returning_Visitor,False,False
11218.0,0.0,0.0,0.0,0.0,15.0,314.5,0.0,0.013333333,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,False,False
7775.0,6.0,75.5,0.0,0.0,3.0,66.05,0.0,0.022222222,21.47142017,0.0,Aug,2.0,2.0,7.0,6.0,Returning_Visitor,False,True
9038.0,,20.5,0.0,0.0,38.0,1806.558333,,0.026495726,,0.0,Nov,2.0,2.0,6.0,13.0,Returning_Visitor,,False
6428.0,0.0,0.0,0.0,0.0,8.0,232.0,0.0,0.025,0.0,0.0,Jul,1.0,2.0,1.0,2.0,Returning_Visitor,True,False
11352.0,8.0,335.875,2.0,75.25,18.0,1494.125,0.0,0.022,12.60913229,0.0,Nov,2.0,2.0,9.0,10.0,,False,True
634.0,0.0,0.0,0.0,0.0,37.0,1643.435516,0.005555556,0.032271242,2.188718519,0.0,Mar,2.0,4.0,3.0,2.0,Returning_Visitor,True,True
2465.0,0.0,0.0,2.0,39.66666667,89.0,,0.005617978,0.015248796,42.8662809,0.0,May,2.0,4.0,3.0,,Returning_Visitor,True,False
3795.0,3.0,44.75,0.0,0.0,7.0,102.0,0.066666667,0.074074074,0.0,0.4,May,,2.0,2.0,13.0,Returning_Visitor,False,False
11873.0,,,0.0,0.0,7.0,228.5,0.028571429,0.023809524,0.0,0.0,Dec,3.0,2.0,6.0,1.0,Returning_Visitor,False,False
8181.0,0.0,0.0,0.0,0.0,1.0,35.25,0.0,,0.0,0.0,Nov,,1.0,3.0,2.0,Returning_Visitor,False,False
132.0,2.0,20.0,0.0,0.0,16.0,214.8333333,0.0,,0.0,0.0,Feb,2.0,2.0,,6.0,Returning_Visitor,False,False
4008.0,3.0,48.0,0.0,0.0,41.0,506.7166667,0.004444444,0.013968254,10.48533333,0.0,May,2.0,2.0,2.0,3.0,Returning_Visitor,False,False
10207.0,0.0,0.0,0.0,0.0,91.0,4766.021032,0.0,0.009213483,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,False,
9696.0,5.0,943.0,2.0,16.0,7.0,935.6666667,0.0,0.0375,0.0,0.0,Nov,2.0,2.0,3.0,6.0,Returning_Visitor,True,True
775.0,0.0,0.0,,0.0,1.0,0.0,0.2,0.2,0.0,0.0,,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
3616.0,3.0,101.0,0.0,0.0,7.0,441.0,0.02,0.04,0.0,0.0,May,2.0,5.0,4.0,4.0,Returning_Visitor,False,False
4834.0,3.0,150.0,0.0,,42.0,1722.5,0.0,0.01037037,0.0,0.0,May,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
470.0,3.0,34.83333333,0.0,0.0,30.0,709.8333333,0.026666667,0.046666667,0.0,0.0,Mar,1.0,1.0,2.0,1.0,Returning_Visitor,True,False
4641.0,0.0,0.0,0.0,0.0,2.0,0.0,0.066666667,0.133333333,0.0,0.0,May,2.0,2.0,2.0,4.0,Returning_Visitor,True,False
11246.0,2.0,93.0,2.0,221.0,41.0,716.7916667,0.008888889,,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
9415.0,0.0,0.0,0.0,0.0,10.0,594.0,0.0,0.031666667,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
8901.0,8.0,111.0,0.0,0.0,32.0,1206.833333,0.005263158,,19.27621155,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
3239.0,2.0,13.0,,0.0,17.0,296.2333333,0.0125,0.029166667,,0.0,May,1.0,1.0,2.0,3.0,Returning_Visitor,True,False
7092.0,8.0,192.4333333,2.0,53.4,45.0,1372.875238,0.004166667,0.00625,0.0,0.0,Sep,4.0,1.0,1.0,3.0,New_Visitor,False,False
12322.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,8.0,4.0,1.0,,False,False
564.0,0.0,0.0,2.0,18.0,1.0,46.0,0.0,0.066666667,0.0,0.0,Mar,2.0,2.0,7.0,10.0,Returning_Visitor,False,False
1906.0,4.0,99.5,0.0,0.0,16.0,315.1666667,0.0,0.016666667,12.53314286,0.0,Mar,1.0,1.0,,3.0,Returning_Visitor,False,True
7385.0,12.0,263.46,7.0,145.0,71.0,1683.744444,0.004878049,0.016666667,42.14163315,0.0,Oct,2.0,10.0,1.0,4.0,Returning_Visitor,False,False
11588.0,0.0,0.0,2.0,,16.0,866.4166667,0.0,0.004444444,0.0,0.0,Nov,4.0,1.0,3.0,3.0,Returning_Visitor,True,False
6799.0,2.0,128.8,2.0,49.3,13.0,700.55,0.0,0.005882353,0.0,0.0,Jul,2.0,2.0,,2.0,New_Visitor,False,False
1577.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
11708.0,0.0,0.0,0.0,0.0,8.0,221.5,0.0,0.00625,,0.0,Dec,1.0,,1.0,2.0,New_Visitor,False,False
5529.0,1.0,4.0,0.0,0.0,8.0,227.1,0.022222222,0.066666667,0.0,0.0,Aug,2.0,2.0,3.0,13.0,Returning_Visitor,False,False
9057.0,0.0,0.0,2.0,162.5,49.0,572.061039,0.004,0.027944444,0.0,,Dec,2.0,2.0,,6.0,Returning_Visitor,,
6465.0,1.0,73.6,1.0,31.2,52.0,1761.156667,0.003703704,0.018312757,0.0,,Sep,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
5031.0,10.0,363.3333333,0.0,0.0,59.0,2012.900794,0.001538462,0.011431235,54.65714872,0.0,May,1.0,5.0,1.0,,Returning_Visitor,False,False
80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,,Feb,1.0,1.0,1.0,3.0,Returning_Visitor,,False
9153.0,2.0,7.0,0.0,0.0,20.0,454.9166667,0.009090909,0.025757576,0.0,0.0,Nov,2.0,2.0,1.0,10.0,,False,False
11817.0,0.0,0.0,0.0,0.0,7.0,432.0,0.0,0.014285714,270.7846931,0.0,,2.0,4.0,1.0,8.0,New_Visitor,False,True
12324.0,2.0,64.75,0.0,0.0,44.0,1157.97619,0.0,0.013953488,0.0,0.0,Nov,2.0,2.0,,10.0,Returning_Visitor,False,False
5461.0,3.0,152.6,0.0,0.0,28.0,608.8833333,0.009375,0.03125,19.82770888,0.0,Jul,2.0,2.0,7.0,13.0,Returning_Visitor,False,True
2792.0,1.0,44.5,0.0,0.0,18.0,519.5,0.0,,20.394,0.0,May,2.0,2.0,7.0,13.0,Returning_Visitor,False,False
11023.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,,2.0,2.0,2.0,3.0,,,False
4787.0,7.0,119.0,0.0,0.0,67.0,2421.060623,,0.005379499,0.902835681,,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
4047.0,3.0,37.0,1.0,9.0,17.0,1075.713095,0.011111111,0.034920635,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,True,False
3015.0,1.0,9.0,0.0,0.0,11.0,467.0,0.0,0.02,79.182,0.0,May,2.0,,1.0,1.0,Returning_Visitor,False,True
5520.0,16.0,932.7971429,,0.0,40.0,991.7155466,0.008888889,0.011659808,0.0,0.0,Sep,1.0,2.0,1.0,1.0,Returning_Visitor,False,False
8627.0,0.0,0.0,0.0,0.0,6.0,85.75,0.0,0.05,0.0,0.0,Nov,2.0,4.0,,2.0,Returning_Visitor,False,False
1905.0,1.0,75.0,4.0,250.6666667,44.0,1679.833333,0.0,0.001086957,45.8293144,0.0,Mar,2.0,2.0,1.0,2.0,New_Visitor,True,True
4304.0,0.0,0.0,,0.0,21.0,947.0,0.01,0.02,55.8486,0.0,May,2.0,2.0,1.0,,New_Visitor,True,
1852.0,10.0,511.5,4.0,164.0,73.0,2490.138095,0.0,0.010365854,30.09281343,0.0,Mar,2.0,2.0,7.0,2.0,Returning_Visitor,,False
4386.0,0.0,0.0,0.0,0.0,6.0,50.0,0.033333333,0.066666667,0.0,0.0,May,2.0,5.0,6.0,4.0,Returning_Visitor,False,False
3379.0,0.0,0.0,1.0,12.0,57.0,2773.166667,0.015517241,0.050862069,8.325206897,0.0,May,2.0,2.0,4.0,6.0,Returning_Visitor,False,False
11413.0,1.0,16.25,0.0,0.0,,456.525,0.006060606,0.03030303,,,Nov,1.0,1.0,4.0,1.0,Returning_Visitor,True,False
10093.0,0.0,0.0,0.0,0.0,7.0,162.25,0.071428571,0.09047619,0.0,0.0,Dec,2.0,2.0,3.0,,Returning_Visitor,False,False
1146.0,4.0,73.5,0.0,0.0,24.0,663.4666667,0.002564103,0.004395604,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
3112.0,0.0,0.0,0.0,,,516.4761905,0.006896552,0.018965517,0.0,0.0,May,3.0,2.0,3.0,13.0,Returning_Visitor,True,False
10467.0,2.0,87.5,0.0,0.0,29.0,1352.133333,0.0,0.025287356,34.60160214,0.0,Nov,3.0,2.0,6.0,2.0,Returning_Visitor,True,True
2472.0,3.0,49.33333333,2.0,346.1666667,9.0,,0.0,0.002857143,0.0,0.6,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
8541.0,4.0,28.5,0.0,0.0,20.0,500.5,0.0,0.029824561,0.0,0.0,Nov,4.0,1.0,2.0,1.0,Returning_Visitor,,False
853.0,0.0,0.0,0.0,0.0,2.0,13.0,0.1,0.1,0.0,0.0,Mar,1.0,1.0,2.0,1.0,Returning_Visitor,True,False
1495.0,1.0,,0.0,0.0,22.0,525.2666667,0.0,0.007709751,0.0,0.0,Mar,3.0,2.0,7.0,1.0,Returning_Visitor,False,False
11011.0,0.0,0.0,0.0,0.0,40.0,694.0178571,0.005,0.0175,0.0,0.0,Dec,2.0,2.0,3.0,2.0,New_Visitor,False,
9103.0,22.0,474.4764124,3.0,167.1428571,92.0,2324.820965,0.014613095,0.020072361,7.935285933,0.0,Nov,3.0,2.0,2.0,13.0,Returning_Visitor,False,True
,0.0,0.0,,0.0,4.0,,,0.05,0.0,0.2,May,2.0,2.0,,2.0,Returning_Visitor,False,False
1806.0,2.0,110.0,0.0,0.0,4.0,125.0,0.0,0.016666667,0.0,0.0,Mar,3.0,2.0,2.0,1.0,Returning_Visitor,False,False
,,344.1,2.0,477.6,57.0,1475.608427,0.01641791,0.030868963,10.45977002,0.0,Oct,1.0,1.0,3.0,1.0,Returning_Visitor,False,
10980.0,0.0,0.0,6.0,129.125,47.0,1117.642857,0.00754717,0.019339623,0.0,0.0,,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
11567.0,0.0,0.0,0.0,0.0,11.0,431.1666667,0.0,0.004545455,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
,9.0,,1.0,48.5,49.0,1868.819697,0.0,0.020708874,1.706014966,0.0,Mar,2.0,2.0,7.0,2.0,Returning_Visitor,False,True
1124.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,,1.0,1.0,Returning_Visitor,False,False
3509.0,0.0,,0.0,0.0,14.0,1539.0,0.015384615,0.030769231,0.0,0.0,May,2.0,10.0,2.0,2.0,Returning_Visitor,False,False
5913.0,2.0,214.6,3.0,34.4,1.0,165.2,0.0,0.033333333,0.0,0.0,Jul,2.0,2.0,7.0,2.0,Returning_Visitor,,False
5818.0,8.0,452.5,0.0,0.0,30.0,643.4333333,0.0,0.019047619,0.0,0.0,Oct,1.0,1.0,9.0,2.0,Returning_Visitor,False,False
1595.0,0.0,0.0,0.0,0.0,19.0,422.8333333,0.010526316,0.045614035,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
6078.0,0.0,0.0,0.0,0.0,66.0,1216.352121,0.0,0.0,62.853261,0.0,Sep,2.0,2.0,4.0,2.0,New_Visitor,False,
501.0,0.0,0.0,0.0,0.0,10.0,322.5,0.04,0.07,0.0,0.0,Mar,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
3296.0,0.0,0.0,0.0,0.0,7.0,104.3333333,0.085714286,0.092857143,,0.8,May,3.0,2.0,6.0,13.0,Returning_Visitor,False,False
6873.0,2.0,19.1,0.0,0.0,8.0,137.7,0.0,0.01,0.0,0.0,Aug,3.0,2.0,1.0,2.0,New_Visitor,False,True
4239.0,0.0,0.0,,0.0,20.0,289.75,0.0,0.025,0.0,0.0,May,1.0,1.0,4.0,3.0,Returning_Visitor,,False
,8.0,310.0666667,1.0,49.4,71.0,1441.974535,0.003013699,0.009218133,48.30461627,0.0,Oct,1.0,1.0,,20.0,Returning_Visitor,True,True
5295.0,0.0,0.0,0.0,0.0,,465.6666667,0.0,0.005098039,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
591.0,0.0,0.0,0.0,0.0,17.0,341.6666667,0.011764706,0.041176471,0.0,0.0,Mar,2.0,6.0,9.0,6.0,Returning_Visitor,False,False
4097.0,0.0,0.0,0.0,0.0,11.0,1160.0,0.0,0.018181818,,0.0,May,2.0,2.0,1.0,4.0,New_Visitor,False,True
9856.0,,0.0,1.0,78.0,108.0,8402.715986,0.008873457,0.019558305,0.0,0.0,Nov,3.0,2.0,2.0,13.0,Returning_Visitor,False,False
2518.0,0.0,0.0,0.0,0.0,5.0,331.3333333,0.053333333,0.096,0.0,0.0,May,2.0,10.0,3.0,4.0,Returning_Visitor,False,False
5793.0,1.0,21.2,0.0,0.0,21.0,836.1,0.0,0.004545455,0.0,0.0,Oct,2.0,4.0,9.0,4.0,New_Visitor,False,False
2076.0,0.0,0.0,1.0,56.0,17.0,1385.833333,0.005882353,0.017647059,39.85866667,0.0,,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
10202.0,0.0,0.0,0.0,0.0,79.0,4218.916667,0.012820513,0.028846154,0.0,0.0,Dec,2.0,4.0,7.0,1.0,Returning_Visitor,False,False
8487.0,7.0,42.25714286,0.0,0.0,124.0,4067.010247,0.009230769,0.022888335,6.709440135,0.0,Nov,2.0,,3.0,2.0,Returning_Visitor,,True
8223.0,0.0,0.0,0.0,0.0,18.0,230.1666667,0.033333333,0.038888889,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
778.0,11.0,212.7416667,3.0,104.0,71.0,1678.905125,0.0,,,,Mar,3.0,2.0,8.0,13.0,Returning_Visitor,True,
2358.0,4.0,124.0,0.0,0.0,3.0,165.0,0.0,0.033333333,,,May,,6.0,4.0,1.0,Returning_Visitor,False,False
4405.0,2.0,53.5,0.0,0.0,20.0,559.3809524,0.0,0.01,0.0,1.0,May,2.0,2.0,1.0,4.0,New_Visitor,True,False
1195.0,3.0,39.0,0.0,0.0,30.0,940.8333333,0.012121212,0.024242424,0.0,0.0,Mar,1.0,8.0,3.0,3.0,Returning_Visitor,False,False
